0,0,0,0,0,0,0,0,0,0,0,0.0031088,0.0093848,0.01574,0.022175,0.028693,0.035294,0.041981,0.048754,0.055616,0.062569,0.069613,0.069613,0.062569,0.055616,0.048754,0.041981,0.035294,0.028693,0.022175,0.01574,0.0093848,0.0031088,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.0051921,0.01574,0.026511,0.037513,0.048754,0.060241,0.071982,0.083987,0.096263,0.10882,0.12167,0.12167,0.10882,0.096263,0.083987,0.071982,0.060241,0.048754,0.037513,0.026511,0.01574,0.0051921,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.0072841,0.022175,0.037513,0.053319,0.069613,0.08642,0.10376,0.12167,0.14016,0.15928,0.17905,0.17905,0.15928,0.14016,0.12167,0.10376,0.08642,0.069613,0.053319,0.037513,0.022175,0.0072841,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.0093848,0.028693,0.048754,0.069613,0.091319,0.11392,0.13749,0.16206,0.18773,0.21455,0.24262,0.24262,0.21455,0.18773,0.16206,0.13749,0.11392,0.091319,0.069613,0.048754,0.028693,0.0093848,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.011494,0.035294,0.060241,0.08642,0.11392,0.14286,0.17333,0.20548,0.23944,0.27536,0.31343,0.31343,0.27536,0.23944,0.20548,0.17333,0.14286,0.11392,0.08642,0.060241,0.035294,0.011494,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.013613,0.041981,0.071982,0.10376,0.13749,0.17333,0.21151,0.25226,0.29585,0.34258,0.39281,0.39281,0.34258,0.29585,0.25226,0.21151,0.17333,0.13749,0.10376,0.071982,0.041981,0.013613,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.01574,0.048754,0.083987,0.12167,0.16206,0.20548,0.25226,0.30283,0.35764,0.41728,0.48239,0.48239,0.41728,0.35764,0.30283,0.25226,0.20548,0.16206,0.12167,0.083987,0.048754,0.01574,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.017876,0.055616,0.096263,0.14016,0.18773,0.23944,0.29585,0.35764,0.42563,0.50078,0.58429,0.58429,0.50078,0.42563,0.35764,0.29585,0.23944,0.18773,0.14016,0.096263,0.055616,0.017876,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.020021,0.062569,0.10882,0.15928,0.21455,0.27536,0.34258,0.41728,0.50078,0.59473,0.70123,0.70123,0.59473,0.50078,0.41728,0.34258,0.27536,0.21455,0.15928,0.10882,0.062569,0.020021,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.022175,0.069613,0.12167,0.17905,0.24262,0.31343,0.39281,0.48239,0.58429,0.70123,0.83681,0.83681,0.70123,0.58429,0.48239,0.39281,0.31343,0.24262,0.17905,0.12167,0.069613,0.022175,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.022175,0.069613,0.12167,0.17905,0.24262,0.31343,0.39281,0.48239,0.58429,0.70123,0.83681,0.83681,0.70123,0.58429,0.48239,0.39281,0.31343,0.24262,0.17905,0.12167,0.069613,0.022175,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.020021,0.062569,0.10882,0.15928,0.21455,0.27536,0.34258,0.41728,0.50078,0.59473,0.70123,0.70123,0.59473,0.50078,0.41728,0.34258,0.27536,0.21455,0.15928,0.10882,0.062569,0.020021,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.017876,0.055616,0.096263,0.14016,0.18773,0.23944,0.29585,0.35764,0.42563,0.50078,0.58429,0.58429,0.50078,0.42563,0.35764,0.29585,0.23944,0.18773,0.14016,0.096263,0.055616,0.017876,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.01574,0.048754,0.083987,0.12167,0.16206,0.20548,0.25226,0.30283,0.35764,0.41728,0.48239,0.48239,0.41728,0.35764,0.30283,0.25226,0.20548,0.16206,0.12167,0.083987,0.048754,0.01574,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.013613,0.041981,0.071982,0.10376,0.13749,0.17333,0.21151,0.25226,0.29585,0.34258,0.39281,0.39281,0.34258,0.29585,0.25226,0.21151,0.17333,0.13749,0.10376,0.071982,0.041981,0.013613,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.011494,0.035294,0.060241,0.08642,0.11392,0.14286,0.17333,0.20548,0.23944,0.27536,0.31343,0.31343,0.27536,0.23944,0.20548,0.17333,0.14286,0.11392,0.08642,0.060241,0.035294,0.011494,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.0093848,0.028693,0.048754,0.069613,0.091319,0.11392,0.13749,0.16206,0.18773,0.21455,0.24262,0.24262,0.21455,0.18773,0.16206,0.13749,0.11392,0.091319,0.069613,0.048754,0.028693,0.0093848,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.0072841,0.022175,0.037513,0.053319,0.069613,0.08642,0.10376,0.12167,0.14016,0.15928,0.17905,0.17905,0.15928,0.14016,0.12167,0.10376,0.08642,0.069613,0.053319,0.037513,0.022175,0.0072841,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.0051921,0.01574,0.026511,0.037513,0.048754,0.060241,0.071982,0.083987,0.096263,0.10882,0.12167,0.12167,0.10882,0.096263,0.083987,0.071982,0.060241,0.048754,0.037513,0.026511,0.01574,0.0051921,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.0031088,0.0093848,0.01574,0.022175,0.028693,0.035294,0.041981,0.048754,0.055616,0.062569,0.069613,0.069613,0.062569,0.055616,0.048754,0.041981,0.035294,0.028693,0.022175,0.01574,0.0093848,0.0031088,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.0010341,0.0031088,0.0051921,0.0072841,0.0093848,0.011494,0.013613,0.01574,0.017876,0.020021,0.022175,0.022175,0.020021,0.017876,0.01574,0.013613,0.011494,0.0093848,0.0072841,0.0051921,0.0031088,0.0010341,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
